0,2,0.170406,0.160185,0.075045,0.0149851,0.0267462,0.031142,0.0131458,0.0127506,0.00675306,0.00994587,0.0126315,0.0107969,0.00639881,0.0109214,0.00655241,0.00665322,0.00617323,0.00660328,0.00332407,
0,2,0.162246,0.16003,0.0692601,0.0202795,0.0262052,0.0301606,0.0139758,0.0186887,0.00139261,0.0111594,0.0134223,0.00985855,0.00798181,0.0084596,0.00669326,0.00590862,0.00647711,0.00695866,0.00276814,
0,2,0.165158,0.152488,0.0641273,0.0192413,0.0277636,0.0311846,0.0172396,0.0138757,0.0062025,0.0115924,0.00920959,0.010279,0.00735639,0.0093502,0.00731691,0.00653473,0.00431318,0.00699077,0.00478154,
0,2,0.197147,0.145971,0.0661917,0.0288893,0.0317748,0.0269731,0.0174713,0.0131648,0.0103207,0.00973843,0.0167633,0.00933807,0.00782993,0.00773665,0.00552533,0.00906774,0.00613288,0.00633369,0.00597149,
0,2,0.171143,0.150024,0.0658726,0.024548,0.0368893,0.0315212,0.0132755,0.0150676,0.00630544,0.00892596,0.0142371,0.0099923,0.00833668,0.00976857,0.00569169,0.00682457,0.00496392,0.00703563,0.0035355,
0,2,0.120892,0.155877,0.0510752,0.0190936,0.0178511,0.0197979,0.00510478,0.0148521,0.0145424,0.0110784,0.00983341,0.00744365,0.00989746,0.00905329,0.00788943,0.00593694,0.00878886,0.00368007,0.00523196,
0,2,0.10739,0.15709,0.0540197,0.0245927,0.022221,0.0144114,0.00518176,0.0180667,0.0103208,0.0100555,0.0110298,0.00266374,0.0120183,0.00707146,0.00638298,0.00338439,0.00592325,0.00656252,0.00535198,
0,2,0.119069,0.167647,0.0511046,0.0269656,0.0247802,0.0112992,0.00701774,0.0157957,0.0117758,0.0115667,0.0109718,0.00455431,0.00942594,0.0075195,0.00451996,0.00509346,0.00741586,0.00469789,0.00468894,
0,2,0.106744,0.159282,0.0564142,0.0218903,0.0221031,0.0159037,0.00688497,0.0161946,0.00678886,0.0127795,0.0129732,0.00192285,0.00956974,0.00828158,0.0044101,0.00423333,0.00735883,0.00372841,0.00455399,
0,2,0.105889,0.156007,0.0499108,0.021149,0.027269,0.0131094,0.00332716,0.0140457,0.0118136,0.0126479,0.00889802,0.006505,0.0107426,0.00747891,0.00293785,0.0055706,0.0074505,0.00441014,0.00411117,
0,2,0.163011,0.165325,0.081512,0.0277329,0.0189792,0.0232426,0.0225009,0.0176614,0.00601499,0.0119447,0.00874687,0.00790686,0.00585391,0.00407013,0.00304503,0.0034196,0.00398814,0.00399388,0.00224301,
0,2,0.128045,0.151156,0.0718105,0.035053,0.0181708,0.0179773,0.0190682,0.0181201,0.0072144,0.00766065,0.0151381,0.0100415,0.00597788,0.00515551,0.00364446,0.00499163,0.00338119,0.00349318,0.00289169,
0,2,0.121812,0.143447,0.061576,0.0348318,0.0186092,0.0222815,0.0212215,0.0158862,0.00747867,0.00521638,0.0161528,0.0113133,0.00708761,0.00661262,0.00354758,0.00609794,0.0032195,0.00332607,0.00512565,
0,2,0.155938,0.157988,0.0773264,0.0368799,0.0205536,0.0197633,0.0190937,0.0202983,0.00730987,0.00623027,0.0140238,0.0112807,0.00849748,0.00726644,0.00475686,0.00549156,0.00383733,0.00481705,0.00278603,
0,2,0.148801,0.153015,0.0770599,0.0242901,0.0174946,0.0177734,0.0207696,0.0173836,0.00669535,0.0107219,0.0094747,0.0103242,0.00729416,0.00478183,0.00408601,0.00333372,0.0062019,0.00358854,0.00180501,
1,2,0.404378,0.109882,0.0798253,0.063518,0.0575512,0.0360387,0.0419838,0.0369313,0.0205374,0.00848172,0.0254528,0.0222653,0.026808,0.0288677,0.017272,0.00621642,0.00441919,0.0110756,0.00298983,
1,2,0.382272,0.111939,0.0979265,0.0683518,0.05927,0.0462697,0.0482676,0.0298916,0.0142335,0.0137631,0.0226762,0.0217412,0.0246886,0.0237152,0.0156534,0.0088502,0.00989794,0.0140286,0.00262391,
1,2,0.374505,0.121342,0.117526,0.0736867,0.0709849,0.0622982,0.0522902,0.0174265,0.0216778,0.0217202,0.0204772,0.0160647,0.0206441,0.0139981,0.00963878,0.012951,0.0130536,0.0112208,0.00714938,
1,2,0.390687,0.117884,0.117568,0.067338,0.0782824,0.0624894,0.0531314,0.0163722,0.0222341,0.0238648,0.0184158,0.0178939,0.0217744,0.0134899,0.00884189,0.0151411,0.0139832,0.00780854,0.00876264,
1,2,0.407072,0.116445,0.130725,0.0684301,0.087838,0.0643969,0.049639,0.017498,0.0251094,0.0243558,0.0183815,0.0176433,0.0183799,0.00868181,0.00989995,0.0178861,0.0123418,0.00465028,0.0110839,
1,2,0.366146,0.143752,0.06486,0.12129,0.0285085,0.0349683,0.0261561,0.00759655,0.0104015,0.00957319,0.0245583,0.0161118,0.00708061,0.0072295,0.0154721,0.0108768,0.00541812,0.00937597,0.00880905,
1,2,0.443205,0.111102,0.0896051,0.0978218,0.0453112,0.0281101,0.040339,0.0162703,0.00498117,0.0193763,0.0124304,0.032061,0.018735,0.0203052,0.0108364,0.0172923,0.0160809,0.00606527,0.00394569,
1,2,0.434244,0.120525,0.0867218,0.100045,0.0326101,0.0335515,0.0380836,0.0156439,0.00806992,0.0153563,0.00933338,0.0256822,0.0142153,0.0223176,0.00834141,0.0152968,0.0147569,0.00955188,0.00800242,
1,2,0.428696,0.139516,0.0810886,0.103119,0.0362305,0.0272355,0.0412713,0.0159254,0.00391295,0.0240596,0.0130131,0.0282098,0.0143382,0.0222224,0.00718724,0.0162944,0.0152466,0.00558879,0.00575584,
1,2,0.363083,0.148664,0.0604836,0.118968,0.0242761,0.0312735,0.023324,0.00485714,0.0126069,0.00949781,0.0270771,0.0149004,0.00304512,0.00642707,0.0105774,0.0121701,0.00316827,0.00312219,0.0104534,
1,2,0.392745,0.174905,0.113674,0.124373,0.0285831,0.0290496,0.0252021,0.0124232,0.010468,0.0166562,0.0320662,0.0104533,0.0124124,0.013139,0.017955,0.00460963,0.00622747,0.00681146,0.00672455,
1,2,0.369818,0.196445,0.121986,0.107998,0.0515078,0.0257024,0.0340837,0.0100223,0.0179828,0.0066838,0.0394806,0.0109667,0.0111692,0.011661,0.0161946,0.00376975,0.00597956,0.00902813,0.0044078,
1,2,0.368115,0.16333,0.111185,0.103429,0.0449825,0.0221208,0.0429771,0.0106302,0.0149283,0.00744843,0.0292393,0.00990398,0.0147603,0.00772581,0.0227512,0.00490775,0.00321854,0.0102771,0.00787913,
1,2,0.371803,0.17552,0.111235,0.0942762,0.0406962,0.0247653,0.0455433,0.00481559,0.020704,0.00777727,0.0302089,0.0106854,0.0180908,0.00831952,0.0236548,0.00431988,0.00398861,0.0122581,0.00697213,
1,2,0.352758,0.179737,0.119768,0.100583,0.0489317,0.0221953,0.0369917,0.017498,0.0200311,0.0122001,0.028106,0.0149023,0.0114228,0.00743632,0.020616,0.00990393,0.00661948,0.01094,0.0070264,
1,2,0.430214,0.144734,0.0786165,0.0797418,0.0567558,0.0477498,0.0552343,0.0184343,0.0207254,0.0250584,0.0194762,0.0296719,0.0292206,0.0151625,0.0127364,0.0213571,0.0137951,0.00234496,0.00819516,
1,2,0.430383,0.133512,0.0800172,0.0893494,0.0705807,0.0752811,0.0436433,0.0207164,0.0328487,0.0246869,0.0278502,0.0215481,0.0290523,0.0100865,0.012744,0.0216631,0.0101196,0.00756673,0.00962387,
1,2,0.506843,0.155215,0.12231,0.0825521,0.102101,0.0565139,0.0282478,0.0362644,0.0407921,0.0354332,0.0206007,0.0167557,0.0077601,0.0135543,0.0154629,0.00628792,0.0178876,0.0185297,0.00940786,
1,2,0.507613,0.158774,0.12573,0.0803062,0.10256,0.0545527,0.0217757,0.0401332,0.0392366,0.0350438,0.0210017,0.0196162,0.00606452,0.0159898,0.0164457,0.00847453,0.0170696,0.0166176,0.00981393,
1,2,0.403088,0.14517,0.0662491,0.0847329,0.0442582,0.0419092,0.0507013,0.0309897,0.0113438,0.0156574,0.0178714,0.025359,0.0268877,0.0224784,0.0170901,0.0129854,0.0119956,0.00833539,0.00396954,
1,2,0.422784,0.137263,0.0996106,0.0812277,0.0701603,0.0412385,0.0464356,0.0196303,0.0216545,0.0254973,0.0272139,0.0269586,0.030913,0.0133679,0.013152,0.0163243,0.012412,0.00569842,0.00947351,
1,2,0.44509,0.129426,0.11951,0.0579577,0.101107,0.0628859,0.0423701,0.0131931,0.033373,0.0250317,0.0293924,0.0245272,0.0180706,0.0148009,0.0153926,0.0187738,0.00888433,0.00757473,0.0104366,
1,2,0.446524,0.12992,0.123083,0.058953,0.104742,0.0623244,0.0427678,0.0152942,0.0342307,0.0255522,0.0303706,0.024013,0.0166588,0.0166907,0.0170548,0.0188587,0.0101163,0.00894197,0.0117867,
1,2,0.418152,0.122266,0.104848,0.0621284,0.0927762,0.0655034,0.0472102,0.0119253,0.025891,0.0225827,0.0260863,0.0260781,0.0271359,0.0106676,0.0126477,0.0168775,0.00788282,0.00565814,0.00872326,
1,2,0.380219,0.116406,0.10487,0.0751915,0.0660497,0.0489903,0.0456681,0.0349558,0.0149174,0.0150902,0.0309876,0.0261788,0.0280515,0.0188768,0.00969058,0.00943389,0.00716739,0.0130526,0.00591476,
2,2,0.630814,0.31202,0.299337,0.159978,0.0490365,0.0645734,0.0395189,0.0271031,0.0200679,0.0179031,0.0465434,0.0294218,0.00858746,0.0229979,0.0139738,0.0136668,0.00588851,0.014755,0.0153662,
2,2,0.632526,0.294282,0.295824,0.171151,0.0711664,0.0746465,0.0337349,0.0308977,0.0262593,0.0208971,0.0450477,0.0328153,0.00643907,0.0216663,0.0132232,0.0132875,0.00708421,0.0111538,0.0151282,
2,2,0.655379,0.309972,0.315127,0.159797,0.0556869,0.0788109,0.0244866,0.0325099,0.0301131,0.031041,0.0466521,0.0278903,0.0148798,0.0192056,0.00897661,0.0160889,0.00955986,0.0182533,0.01257,
2,2,0.624843,0.327074,0.306769,0.132117,0.0251282,0.060003,0.0369747,0.0295381,0.0197851,0.0285679,0.0355477,0.0246812,0.0137393,0.0227782,0.0142345,0.0128059,0.00273438,0.0149024,0.014056,
2,2,0.62201,0.332005,0.30135,0.126478,0.0206685,0.0582442,0.0357296,0.0303836,0.0183972,0.0331333,0.0293036,0.0231206,0.0137507,0.0215626,0.0178315,0.0116632,0.00467697,0.0117085,0.0133027,
2,2,0.66782,0.276346,0.296861,0.161791,0.0562523,0.060628,0.0487678,0.0237938,0.0153563,0.0186171,0.0501883,0.0319499,0.0131598,0.0301102,0.0104405,0.0144604,0.0105089,0.0137722,0.0149108,
2,2,0.690149,0.25769,0.275063,0.180391,0.0767265,0.0569307,0.0461731,0.0259726,0.0150459,0.0226233,0.044396,0.0375102,0.0148928,0.0312192,0.00831626,0.0136206,0.00968336,0.0133119,0.0102465,
2,2,0.659835,0.287754,0.284087,0.128768,0.0403205,0.0561047,0.0487569,0.0171664,0.0181861,0.0221644,0.0337478,0.0218153,0.00551443,0.0281683,0.0168637,0.00576819,0.0098195,0.00805244,0.0119653,
2,2,0.6954,0.267645,0.300101,0.173882,0.0658004,0.0732643,0.037801,0.0237352,0.0250388,0.0254422,0.0488649,0.0203431,0.00927767,0.0201324,0.0074723,0.0113799,0.007312,0.0114698,0.0116295,
2,2,0.769301,0.263316,0.313978,0.163586,0.0518898,0.080239,0.0288783,0.0288931,0.0242272,0.0362315,0.0514718,0.0127712,0.00988465,0.01468,0.0147492,0.0130611,0.00721123,0.0126092,0.00758727,
2,2,0.677984,0.258379,0.245753,0.202075,0.0964173,0.0694434,0.0581374,0.023955,0.0213539,0.0229005,0.0435576,0.0273104,0.00895049,0.0142799,0.0137204,0.0107735,0.00633141,0.00966148,0.0114222,
2,2,0.669256,0.2582,0.243394,0.201936,0.097021,0.0653926,0.0619151,0.0223641,0.0219276,0.0239942,0.0428929,0.0295895,0.00922779,0.0137936,0.0129315,0.0119131,0.00586522,0.00961056,0.0121248,
2,2,0.641983,0.262695,0.245086,0.152234,0.0648169,0.0469402,0.066384,0.0161106,0.0125888,0.0164666,0.0339274,0.0254478,0.0157002,0.0285811,0.0148977,0.00390674,0.0122171,0.00586918,0.0138416,
2,2,0.637545,0.259028,0.250257,0.153773,0.0656346,0.0471226,0.0686038,0.0142296,0.0131628,0.0156273,0.037038,0.0256939,0.015614,0.0271857,0.0140397,0.00258369,0.0118862,0.00595784,0.0138023,
2,2,0.630583,0.260091,0.244898,0.154771,0.0646503,0.0430751,0.0700223,0.0157093,0.0136665,0.0149262,0.0344337,0.0263581,0.0156873,0.0262702,0.0150355,0.00481736,0.0115008,0.00522965,0.0127502,
2,2,0.64423,0.289745,0.2814,0.194426,0.0544448,0.0555471,0.0581548,0.0282222,0.0195733,0.0213575,0.0528926,0.0264019,0.00798635,0.0170817,0.0105623,0.00803521,0.00746938,0.0118153,0.0126846,
2,2,0.645765,0.297838,0.293786,0.186175,0.0634221,0.0628625,0.0498927,0.025484,0.024776,0.0198203,0.049746,0.0290197,0.00935792,0.016585,0.00887593,0.0108454,0.00533782,0.0110127,0.0125123,
2,2,0.636797,0.298283,0.29118,0.172396,0.0540162,0.0558198,0.0557085,0.0188952,0.0206732,0.0242053,0.0468222,0.0302839,0.0113016,0.0202181,0.00586786,0.00848787,0.00495976,0.0111143,0.0115806,
2,2,0.635668,0.295641,0.272232,0.180855,0.0439962,0.0480268,0.0630985,0.0210852,0.0177387,0.0229973,0.0441939,0.0308814,0.0119293,0.0186956,0.0106446,0.00607615,0.00950927,0.0135785,0.0108287,
2,2,0.612449,0.305398,0.289671,0.161489,0.0429956,0.0401102,0.0706179,0.024928,0.0171478,0.0241922,0.0370523,0.036212,0.0123029,0.0173531,0.0133909,0.00491984,0.00871004,0.0110914,0.0108659,
2,2,0.700637,0.258072,0.277978,0.182196,0.0660084,0.0612521,0.0510799,0.0192407,0.0183063,0.0187416,0.0474448,0.0268416,0.00949811,0.0252501,0.00441539,0.00957445,0.00783818,0.013372,0.0135552,
2,2,0.713812,0.255474,0.275541,0.192774,0.0723713,0.065328,0.0441171,0.0232793,0.0232516,0.0191743,0.0493617,0.0253246,0.0091359,0.0207145,0.00636679,0.014037,0.00527707,0.0118312,0.0119802,
2,2,0.714516,0.254714,0.26987,0.195102,0.0758206,0.0650157,0.0470108,0.0263062,0.023176,0.0176444,0.0482739,0.0252348,0.00804949,0.0170067,0.00880252,0.0130456,0.00466561,0.0110885,0.0117509,
2,2,0.669868,0.276615,0.273665,0.152823,0.0496216,0.0530187,0.0625542,0.0209777,0.0157498,0.0162725,0.0367828,0.0286305,0.0108872,0.0272478,0.0153223,0.00468151,0.011281,0.00943835,0.015272,
2,2,0.689354,0.26845,0.282908,0.158181,0.0537074,0.0582131,0.0578619,0.0203711,0.0159761,0.0168755,0.0443299,0.0273401,0.0118322,0.0272286,0.010619,0.00710719,0.00748853,0.0122031,0.0149054,
3,2,0.681276,0.411638,0.405783,0.295227,0.0510817,0.0787146,0.067894,0.0517692,0.0349647,0.0122895,0.0376799,0.0289517,0.0350493,0.0196188,0.0278527,0.0184309,0.013154,0.014969,0.0142301,
3,2,0.668071,0.383948,0.426797,0.305689,0.0580044,0.0895421,0.0648802,0.0534929,0.0354789,0.0147205,0.0321293,0.0284599,0.0357201,0.0239074,0.0277048,0.0174127,0.0187651,0.0155807,0.0123459,
3,2,0.696986,0.369392,0.41315,0.311393,0.0514229,0.0803364,0.0605952,0.054945,0.0378251,0.0142689,0.0357002,0.0250578,0.0375198,0.01965,0.0284343,0.0158092,0.0137147,0.0147872,0.0155098,
3,2,0.695912,0.42239,0.394926,0.296428,0.0523847,0.0779247,0.0669219,0.0499262,0.0352743,0.0149962,0.0370928,0.0335144,0.0328148,0.0178084,0.0263073,0.0174579,0.0137334,0.0140612,0.0120842,
3,2,0.710668,0.404285,0.396281,0.293238,0.0463056,0.0774912,0.0627431,0.0517967,0.0348579,0.0156559,0.0370039,0.0321915,0.0324298,0.0167359,0.0278668,0.0152389,0.0134669,0.0136052,0.0132682,
3,2,0.717421,0.29439,0.4002,0.347495,0.0608656,0.0768141,0.0553991,0.0539257,0.0460132,0.0186582,0.0183297,0.0208226,0.0288575,0.0368059,0.0111541,0.0214173,0.0241299,0.0150912,0.0197458,
3,2,0.728624,0.310981,0.41819,0.339235,0.0562549,0.0796626,0.0591387,0.0586532,0.0407677,0.015834,0.0244995,0.0193601,0.0384189,0.0306608,0.0164619,0.0244846,0.0206173,0.0114124,0.0235591,
3,2,0.727114,0.226042,0.388677,0.351356,0.092751,0.0576136,0.0524107,0.0527153,0.0521341,0.0179527,0.0144748,0.0167706,0.0314818,0.0395094,0.0106743,0.0183121,0.0270675,0.0142646,0.01858,
3,2,0.715014,0.257618,0.39462,0.313502,0.0997365,0.0664391,0.0421238,0.0463041,0.0458938,0.0278761,0.0302413,0.0320647,0.0399524,0.0260927,0.0263165,0.0177929,0.00949469,0.0232538,0.0180575,
3,2,0.705551,0.259565,0.406561,0.32569,0.0959905,0.0636088,0.0453252,0.0446952,0.0467968,0.0320735,0.0292617,0.0310934,0.0441,0.0309512,0.0282874,0.0177016,0.0068692,0.0215632,0.0174297,
3,2,0.729071,0.277978,0.414342,0.332252,0.0722711,0.0848625,0.0576714,0.0480674,0.0415079,0.0177258,0.0302658,0.0192255,0.0417577,0.0300844,0.0126159,0.0223938,0.0206312,0.0160808,0.0185728,
3,2,0.706786,0.255485,0.386904,0.366215,0.0765365,0.0770003,0.0587771,0.0569647,0.0434887,0.0230277,0.0233001,0.0166702,0.0355295,0.038869,0.0065856,0.0210956,0.0187482,0.011325,0.0250711,
3,2,0.716704,0.250167,0.391628,0.342451,0.106869,0.0820129,0.0613665,0.05847,0.0395296,0.024349,0.0206377,0.0208799,0.0374935,0.035427,0.00786658,0.0268573,0.0227733,0.0105194,0.0256328,
3,2,0.740275,0.278372,0.392167,0.36748,0.0923044,0.0852541,0.0613341,0.0488885,0.0376978,0.0267852,0.0249846,0.0148667,0.0400628,0.0376993,0.00248555,0.0234933,0.0204465,0.0140443,0.0258304,
3,2,0.729085,0.259467,0.384754,0.346531,0.0864096,0.0863832,0.0637302,0.0583669,0.040037,0.0192223,0.0275489,0.0202053,0.0338845,0.0376924,0.00599565,0.0264722,0.0259825,0.0116726,0.0243545,
3,2,0.664933,0.278271,0.424508,0.339099,0.0763659,0.0720856,0.0610758,0.0622063,0.0293491,0.0209084,0.02864,0.0229055,0.0419105,0.0339716,0.0122794,0.0262351,0.0191772,0.0175028,0.0175485,
3,2,0.662007,0.27006,0.419248,0.35237,0.0720207,0.0653211,0.0624703,0.0618605,0.0304072,0.024162,0.0274181,0.0243764,0.0419623,0.0351364,0.0114043,0.0259421,0.0171659,0.0147862,0.0191191,
3,2,0.668314,0.276977,0.411876,0.355237,0.0667333,0.0596937,0.0604508,0.0628344,0.027466,0.0256194,0.0280788,0.0250815,0.0419144,0.0336157,0.0117778,0.0264872,0.014891,0.0136723,0.0177719,
3,2,0.673657,0.289424,0.400893,0.36567,0.0650947,0.0653256,0.0603597,0.059854,0.0354767,0.0223859,0.0265897,0.025633,0.0398256,0.0371876,0.0163713,0.0232922,0.011894,0.0125464,0.0230729,
3,2,0.70185,0.294944,0.388903,0.352048,0.066866,0.0662469,0.058291,0.0628406,0.0342727,0.0208153,0.0275318,0.0217087,0.0386,0.031795,0.0160388,0.0235491,0.0134947,0.0102977,0.0225689,
3,2,0.707325,0.389622,0.42895,0.323145,0.0625276,0.0851079,0.058384,0.0612819,0.0493635,0.0134784,0.035732,0.0246406,0.0480891,0.0173156,0.028298,0.0167052,0.0158664,0.0255015,0.0144628,
3,2,0.709192,0.393737,0.429522,0.323912,0.0617571,0.0868308,0.0621339,0.0602006,0.0494938,0.00960057,0.0372701,0.0256368,0.0471767,0.0188939,0.0294994,0.0156768,0.0177096,0.0265279,0.0141327,
3,2,0.7055,0.379992,0.444766,0.322432,0.0648125,0.0894406,0.0566265,0.0622435,0.0504405,0.014598,0.037528,0.0246154,0.0462659,0.0171242,0.0292101,0.0172189,0.0167926,0.0262963,0.0141327,
3,2,0.711129,0.389382,0.431778,0.322271,0.063329,0.087682,0.0582415,0.0628188,0.0488351,0.0129419,0.0369168,0.0240034,0.0483785,0.016782,0.0289386,0.0175598,0.017189,0.0258096,0.012421,
3,2,0.712199,0.360497,0.426236,0.342783,0.0614376,0.0828802,0.052933,0.0627131,0.0477984,0.0161644,0.0345992,0.0209505,0.0490553,0.0172512,0.026921,0.0197351,0.0106297,0.0232264,0.0167373,
4,2,0.978843,0.499851,0.176326,0.430476,0.319064,0.1104,0.0855012,0.0390892,0.0595046,0.0449199,0.0291379,0.0339391,0.0132533,0.036008,0.045417,0.0187275,0.0122638,0.0215161,0.0148608,
4,2,0.957717,0.471235,0.155058,0.414875,0.286347,0.122508,0.0912571,0.0315039,0.0623809,0.0362638,0.0301032,0.0366848,0.0140447,0.0459137,0.0383885,0.0186591,0.00932722,0.0224936,0.00893141,
4,2,0.972641,0.507251,0.165615,0.42053,0.282343,0.132902,0.0933552,0.04088,0.0571715,0.0438286,0.0263689,0.0388934,0.00917185,0.0510114,0.0321298,0.0176144,0.0138821,0.0212785,0.0140866,
4,2,0.978407,0.503963,0.162706,0.402053,0.275757,0.133128,0.0944512,0.039871,0.0566821,0.0425074,0.0250717,0.0399533,0.0123146,0.0521908,0.0278707,0.0181716,0.0142246,0.0196317,0.0150359,
4,2,0.770357,0.523882,0.137346,0.340225,0.389818,0.153021,0.101919,0.0279392,0.0593184,0.028191,0.0362502,0.0248507,0.0424657,0.0271917,0.0139372,0.0212276,0.00992839,0.0190722,0.0265015,
4,2,0.92185,0.463152,0.17853,0.404491,0.330911,0.110263,0.0788221,0.039029,0.0624496,0.0446159,0.0300075,0.0260255,0.0127261,0.0281538,0.0385804,0.0253033,0.0125582,0.0170009,0.0137898,
4,2,0.915524,0.464814,0.168343,0.405486,0.322069,0.119122,0.082168,0.0375697,0.0632034,0.0430816,0.0309166,0.0281851,0.0109703,0.0293924,0.03756,0.0258388,0.0128501,0.017551,0.0112527,
4,2,0.919365,0.467935,0.166594,0.400958,0.317992,0.119469,0.0829445,0.0362844,0.0637574,0.0414889,0.030478,0.0301389,0.0130187,0.0336915,0.0350524,0.0250394,0.0110474,0.018017,0.0107815,
4,2,0.9251,0.476641,0.179064,0.422135,0.330207,0.109922,0.0760876,0.0413768,0.0607411,0.0464237,0.0292304,0.0266044,0.0118346,0.0317502,0.0416785,0.0253761,0.012557,0.0175592,0.0146337,
4,2,0.939568,0.512407,0.215273,0.430318,0.321049,0.117272,0.0742381,0.0532111,0.0562325,0.0505956,0.02743,0.0296533,0.015701,0.0406194,0.0372477,0.0210141,0.01471,0.0160204,0.0192155,
4,2,0.970401,0.45659,0.0841846,0.37475,0.284918,0.132698,0.0793334,0.0224658,0.0619169,0.0182192,0.044986,0.0386759,0.0262366,0.0262643,0.0512002,0.0206575,0.0137475,0.0187523,0.00856502,
4,2,0.971468,0.447519,0.0781357,0.363242,0.279257,0.134947,0.0857847,0.021845,0.0632806,0.0200322,0.0431518,0.0391508,0.0274806,0.0275934,0.0509321,0.0217556,0.0136162,0.0192953,0.00706977,
4,2,0.946149,0.420689,0.0851124,0.368034,0.270263,0.156305,0.0780709,0.0281524,0.0671652,0.0161211,0.0405017,0.0374877,0.0312706,0.0272707,0.0553171,0.024093,0.00496927,0.0201353,0.00390183,
4,2,0.944339,0.429533,0.0891636,0.387308,0.262431,0.159678,0.080914,0.0240189,0.0693194,0.0118325,0.0353798,0.0375044,0.0307194,0.0306965,0.0557775,0.0213761,0.00267578,0.0233371,0.00615337,
4,2,0.975501,0.458154,0.0858625,0.381457,0.27107,0.13623,0.0828944,0.0251247,0.0693386,0.00901127,0.0372774,0.0447957,0.0238437,0.0330981,0.0565512,0.0180413,0.0080318,0.0196505,0.00839321,
4,2,0.966597,0.461176,0.173527,0.432253,0.332201,0.0821346,0.0812023,0.0455519,0.0624655,0.0507997,0.0259394,0.0293346,0.0176468,0.0267371,0.0440252,0.0242602,0.0131438,0.0171227,0.0128823,
4,2,0.964349,0.456734,0.168432,0.435484,0.327637,0.0802614,0.0866151,0.0495358,0.058489,0.0511862,0.0232206,0.0244797,0.0172512,0.0298121,0.045721,0.0235022,0.0129093,0.0179003,0.0141858,
4,2,0.96176,0.463695,0.156382,0.42082,0.316663,0.0840594,0.0847031,0.0411915,0.0646978,0.0493389,0.0260074,0.0293118,0.0170734,0.0352763,0.0428799,0.0229521,0.0129214,0.0176877,0.00834948,
4,2,0.957625,0.468713,0.160555,0.422124,0.309693,0.0925917,0.0850311,0.0408948,0.06338,0.0471734,0.0272198,0.0273721,0.0132207,0.0353857,0.0429611,0.022483,0.0135851,0.0195087,0.0111992,
4,2,0.940151,0.426213,0.113456,0.41283,0.299368,0.102928,0.0953361,0.0338613,0.0659043,0.0429956,0.0286952,0.0318524,0.0194608,0.0278213,0.0417308,0.0235552,0.0200257,0.0190453,0.00904011,
4,2,0.941142,0.457435,0.0912324,0.390279,0.322643,0.105893,0.0785512,0.023326,0.0621174,0.039233,0.0354836,0.0314243,0.0230694,0.0228676,0.0360503,0.0327524,0.0212836,0.0204246,0.00762846,
4,2,0.916946,0.455963,0.102397,0.410464,0.313872,0.102289,0.0816782,0.0260273,0.0667102,0.0385768,0.0321913,0.0320511,0.018782,0.0253953,0.0355022,0.0342152,0.0171198,0.0162634,0.00966801,
