0,2,0.137722,0.157638,0.0669988,0.0357725,0.0293391,0.0206581,0.0190152,0.0182628,0.00528578,0.0151852,0.0170455,0.0068615,0.00938332,0.0111695,0.00358399,0.00594974,0.0046927,0.00722334,0.00216806,0.00478493,0.0047011,0.00205014,0.00182127,0.00280689,0.00120959,0.00195991,0.0015391,0.00127755,0.00183872,
0,2,0.134785,0.159048,0.0628873,0.026027,0.0304366,0.0244026,0.0237641,0.0179291,0.00749338,0.0171674,0.0163843,0.00516136,0.00798852,0.00963667,0.00607221,0.0056895,0.00435007,0.0068174,0.00413004,0.00658361,0.00418629,0.00246694,0.00303755,0.00174254,0.00181088,0.00218,0.00163631,0.00157118,0.001656,
0,2,0.123556,0.148326,0.0553185,0.0265925,0.0352956,0.0225698,0.018655,0.0135749,0.0125946,0.0155021,0.0109717,0.00874597,0.0132512,0.00328771,0.00879736,0.00535475,0.006779,0.00412371,0.00528646,0.00581381,0.00422076,0.00357499,0.0029383,0.00267716,0.00203039,0.000842495,0.0015941,0.00286963,0.00160218,
0,2,0.156581,0.164066,0.0755008,0.0213478,0.021273,0.025311,0.011502,0.0186566,0.00576918,0.0135865,0.0171399,0.0104233,0.00776125,0.0129723,0.00661677,0.00543818,0.00211349,0.00508683,0.00269239,0.00340871,0.00293392,0.00230228,0.00101567,0.00115253,0.00122115,0.00109785,0.00202191,0.00198226,0.00202309,
0,2,0.139875,0.165448,0.0679346,0.0272944,0.0279178,0.0235417,0.0201047,0.0184774,0.00364857,0.0148307,0.0159421,0.0056764,0.0077144,0.0118396,0.0050002,0.00534414,0.00346438,0.00787257,0.00272142,0.00487062,0.0049991,0.00254022,0.00199304,0.00170151,0.00137657,0.00193895,0.0015134,0.0014463,0.00143492,
0,2,0.182085,0.187875,0.0668231,0.0669214,0.0320556,0.0164098,0.0223389,0.0178844,0.00930549,0.000873873,0.0123048,0.00475929,0.0098733,0.00416836,0.00282377,0.00362269,0.00221546,0.00399446,0.00420301,0.00289917,0.00561107,0.0026227,0.00228572,0.00228221,0.00254489,0.00303671,0.00225328,0.00131149,0.00267425,
0,2,0.190616,0.175627,0.0455181,0.062189,0.021929,0.0257392,0.0252956,0.0245257,0.00492683,0.00852746,0.00816508,0.00523407,0.00873263,0.00484966,0.00514268,0.00530973,0.00467555,0.00390826,0.00503073,0.00241124,0.00293448,0.00287692,0.00169809,0.00280646,0.00327928,0.00121812,0.00226498,0.00214316,0.0008246,
0,2,0.181616,0.194687,0.0639663,0.0567155,0.023274,0.0210126,0.024919,0.0226329,0.00624721,0.00274499,0.012765,0.00443662,0.00620697,0.00262875,0.00376256,0.00601583,0.00449106,0.0015396,0.00398183,0.001515,0.00355211,0.00128475,0.00238442,0.00369107,0.00267771,0.00217072,0.00203512,0.00157405,0.00249636,
0,2,0.197999,0.215731,0.0844592,0.0611353,0.0255811,0.0235134,0.0188773,0.0241386,0.00509205,0.00402133,0.0167697,0.00412912,0.00555075,0.00559909,0.00198224,0.00523243,0.0060955,0.0036142,0.00478338,0.00195367,0.0028512,0.00165514,0.00352762,0.00211585,0.000752804,0.00256429,0.00492851,0.00395934,0.00255329,
0,2,0.182922,0.185822,0.0491284,0.0659331,0.0254905,0.0206114,0.0261877,0.0242103,0.0057548,0.00681159,0.0102715,0.00414311,0.00973256,0.00374047,0.0034946,0.00260086,0.00543605,0.00494294,0.00348967,0.00400755,0.00360208,0.00286434,0.00194003,0.00134872,0.00252688,0.00194795,0.00314947,0.00370983,0.00160265,
